CHAIN,SENDER,ASSETS,LP ($USD)
arbitrum,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,0.00641460326711678,9.420127
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.058129867688979971,85.366268
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.043516411536004694,63.905765
arbitrum,0x66EC0Da50B1B54A52817417FE1A92dF7A961d149,0.000000000016778185,17.152747
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000006929491,7.084187
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000022121024,22.614862
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000049361848,50.463821
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000006882746,7.036399
arbitrum,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,0.000000000011730558,11.992435
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000027439036,28.051596
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000067306996,68.809584
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000059277554,60.60089
arbitrum,0x6C13FC8EF50144A21702415d57ece0A09879fCFb,0.000000000023979055,24.514373
arbitrum,0xF6846BD459bF7FB9132c4453206933252A197636,0.000000000007859789,8.035254
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000071074202,72.660891
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000030285185,30.961283
arbitrum,0xAaF79B2956080cdfb589216db4f3cfb5c3A33A59,0.000000000006155868,6.293294
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000040078818,40.973553
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000032171995,32.890215
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000045986546,47.013168
arbitrum,0x035f23Cf31b863F8370A865e3D6442257C582887,0.000000000057295278,58.57436
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000181374057,185.423124
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000214824316,219.62014
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000196582279,200.970861
arbitrum,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,18.442409831805949949,12.385406
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,99.756966397647773689,66.993985
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,89.246618055512561517,59.935529
arbitrum,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,0.00000000000000054,0.0
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,78.141744351673742694,52.477807
arbitrum,0x66EC0Da50B1B54A52817417FE1A92dF7A961d149,14.137630483837264801,9.494436
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,108.619359706344880558,72.94572
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,29.01518362499677999,19.485784
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,63.639064593744891156,42.738213
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,37.011041218934853955,24.855578
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,35.851668264318397178,24.076976
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,40.935359359999722538,27.491041
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,10.644166485558947497,7.148324
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,20.249238196969403188,13.598821
arbitrum,0xB654Bec62d09b25CcA5B3AF8F72688F7bE3a0Ba7,9.058340226062836779,6.083327
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,75.70362763160918506,50.840436
arbitrum,0xAaF79B2956080cdfb589216db4f3cfb5c3A33A59,0.348874512268445176,10.786732
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.332113872084056428,10.268515
arbitrum,0x49EdA9C3F0CD41417349881a775C61C47E659396,2.518193588911597761,77.859168
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,1.642488965466008533,50.783556
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,1.814851748303096493,56.112782
arbitrum,0x035f23Cf31b863F8370A865e3D6442257C582887,0.020382576401062655,0.630201
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.110707006908267059,3.422912
arbitrum,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,0.000000000001876485,1.346061
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.00000000001408267,10.10194
arbitrum,0xAaF79B2956080cdfb589216db4f3cfb5c3A33A59,0.000000000001057762,0.758765
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.000000000009572311,6.866518
arbitrum,0x66EC0Da50B1B54A52817417FE1A92dF7A961d149,0.045896420784515424,67.400913
arbitrum,0x66EC0Da50B1B54A52817417FE1A92dF7A961d149,0.022948210392257212,33.700456
arbitrum,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,0.007748594027121411,11.379151
arbitrum,0x19A313d0D3eF1Cd269817aE4f943DFf55CfF2568,0.018301751420285957,26.876927
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.155025118839480077,227.661209
arbitrum,0xa99FBb7bafcFE76D9F377520a4ddb532C380b1e8,0.032212968421111901,47.306161
zkevm,0x90e9Ecc016A6971Cd28ceE85C53e72517A451a38,94.016727180706419101,67.105755
zkevm,0x8da11C008Bd956eA25CEBce8faeaE10CC69CcD31,1.638061222058050814,1.169189
zkevm,0x8Fa3acA9C712F3F582C8c6053E465C3F4db3cB83,0.193215950343948423,0.13791
zkevm,0x2683850afe34e173E11A379CC1043c141f104034,9.41030160219752787,6.716734
zkevm,0xdf1AAFbdF9394e15dbcdbcA0068AbDabB6Da3359,23.686880607168525614,16.906842
zkevm,0x2afe45e04C861a28CdE5051885af0985E36f8488,0.323591533985163382,0.230967
zkevm,0x71535AAe1B6C0c51Db317B54d5eEe72d1ab843c1,16.17957672730401697,11.548399
zkevm,0xb3bB5D2E3622d6e67b2a2427191e12c7c932303d,16.179587499642458681,11.548407
zkevm,0x830bc5551e429DDbc4E9Ac78436f8Bf13Eca8434,0.952392970482539208,0.679783
zkevm,0x368E096E4e662724f25E68Fe65f1E9ea70032667,9.521569762467500198,6.796153
zkevm,0xf8cA4BdC7Db06Ad819fE8AED62Bf5fc9A13831f6,0.01,0.007137
zkevm,0x28ECb498b2f34Dd717AEE529de358005E88669e5,0.161815836013326469,0.115498
zkevm,0x08fb3BDC511b30596791b235c713BeA231B00f26,23.815582869272204793,16.998705
zkevm,0x7d0A940d81cE63cE716a1e3CD7372F78F79d2414,0.046767822545480062,0.033381
zkevm,0x97a1CA841B4792068932D4224681f6F6fa22C549,2.367434772398936182,1.689789
zkevm,0x4a0C99D4B943399faD81e01b57e34c77d481a3b1,0.102026120114789925,0.072822
zkevm,0x121E1573B7C6c15Aa4C036d54BFd2974Cf38a163,1.0,0.713764
zkevm,0x42abB9756B601A71cA6bc6337843a7e4795C7458,0.421275446017697673,0.300691
zkevm,0x133984DDb93E338e4D49e7609B8B811877953FAB,6.68589241935112355,4.772149
zkevm,0x360b74a47F58405bdecf33811b1f2ca37dc66320,0.419252343955448024,0.299247
zkevm,0xd3CCf31820301F0955ca2d7c190F2b3AadB639D0,1.01720664670564509,0.726045
zkevm,0x6f745bB328a35D81A021C3D38cEcD381852AeAf1,0.466024703897016224,0.332631
zkevm,0xdC49838921C8690e1eBFb4f17568caF7B1Ad566C,6.607568685457245197,4.716244
zkevm,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,46.788457175518594159,33.395916
zkevm,0xF222f955Ecced246f3181d14fB4629469cEB7681,0.156604846835460026,0.111778
zkevm,0xE2C2bbAc29a8991C21D50cFB76d56Ef455D85157,15.061879296153656728,10.750627
zkevm,0x960d98a8D6Aa4d03985F8468FB54E1A33453EaA4,4.90708826655376118,3.502502
zkevm,0x3e00aEe52066ee270f8BadF0B5bb41993f057321,3.289907826209428343,2.348217
zkevm,0x90e9Ecc016A6971Cd28ceE85C53e72517A451a38,3.189589119498773329,2.276613
zkevm,0x084f1a3ec5d2C5c3dA6126a262D0d9f19bFEe12C,0.5,0.356882
zkevm,0x4770F67Db9D09Ca7347C1fCcBf3795A464065eCB,28.935395362253565565,20.653043
zkevm,0x8F72259E376e8BE3C3251a60920E9eDd5112dD9B,0.708462509212980041,0.505675
zkevm,0xc9d5BDE60b3111bB43A63f60FA56993da2ac3629,3.559920789055730438,2.540943
zkevm,0x3D8f0c586FF01B75349a5757904d9Ac46aAE91a7,0.364082807972287481,0.259869
zkevm,0xBa750379655F2448D0f7EB3BbCe2aC609fB32EF7,1.0,0.713764
zkevm,0xA45Cd04A376B8014289db9D91aAE741957fc8bF6,0.035859630930896853,0.025595
zkevm,0x6Ce617317a75aCa2c9F7129bBe329BCD242c884A,0.235254906022731497,0.167916
zkevm,0x07Fb105a1A0e443E7E3348F04c3618f3dAAd3bB3,0.080715602030044978,0.057611
zkevm,0x1c7779A134F407B8c4307D71Ca7b65E586f8FbeC,9.721747006858823223,6.939033
zkevm,0x405BFfB056C914f3bD5E5f5e1b67Ce6CB7fc2324,9.723035825308998476,6.939952
zkevm,0x7B9b8eA7eE81A5298F1eB1da63F3D2985c7e0F4F,0.316690566585942135,0.226042
zkevm,0xEe086253c56B6527530CB241F1622050FE402783,0.745769810958046397,0.532303
zkevm,0xfa98Ccd87e129085163180e70955437248fa3690,26.629382579450768685,19.007094
zkevm,0xfc46a7673e85F591337e50c260e184d8fD316A82,0.335655157553410227,0.239578
zkevm,0x785D1B11304D5f8d9cB11E5079c8640C051b35bc,4.534345852598912884,3.236452
zkevm,0x43Ed9D9120fb7e9E2de1A9dEb7BE2A8B75230DEf,0.0001,0.000071
zkevm,0x5e0f0f230036E16D675c4958da445c9C83239b57,32.808003010828215906,23.417171
zkevm,0xaD06B8b173702aE6647eCF3f92e2544A9e6afcE8,1.05584489131822834,0.753624
zkevm,0x3779d49E7Df0ca0733024CCA13E7482132CC7e20,29.147047848826231685,20.804113
zkevm,0xeA3E579dA60CdB97f3870f862Af5DB982C0Ea08c,0.5,0.356882
zkevm,0x553222B267bC978ACa3C28493AEf72d924b264BD,0.00061880605059878,0.000441
zkevm,0x23BCdD2cF157B97dEa34436be36b6b897B02061a,1.705189161434672362,1.217102
zkevm,0x9d3e2e80933FBfa59a7845D2F5D966f2b31DC0D7,1.704893563309389467,1.216891
zkevm,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,745.317819117525108507,531.981027
zkevm,0x90e9Ecc016A6971Cd28ceE85C53e72517A451a38,300.0,214.1292
zkevm,0x6e22706d6E86C38f4BAD40415b1b4c76f5B821B0,1.5,1.070646
zkevm,0x49cc14930A9193652D62Ad6C64Bc74015c308144,1.112284831933580076,0.793908
zkevm,0xe0CfD0724fF53Fc9064abA7944bf111D5633E31e,12.258549599276357938,8.749711
zkevm,0x8139070FCB3CBa1DAdBF22C78f1cd2863A9e3673,0.007787451759223567,0.005558
zkevm,0x66e655f74887E50d2FFca66bDB48e1815D41e7EF,4.317441465091705233,3.081634
zkevm,0x2c824314e163a7D392BcCa543701050A689Adc29,0.119999999999999996,0.085651
zkevm,0x3ca4bc7F14bd114364Bf2089B4A6C136E7A31edD,0.04118984088388325,0.029399
zkevm,0xd97d78Bb13469bAbfd37fc72C80eB2c5D218E93E,0.100000000000000006,0.071376
zkevm,0x07B516Acd3F661BaC8480f3B699b5D532dD5D912,0.034459305422335218,0.024595
zkevm,0xE21946bEBb7D4d21755b65bad5576e866Fb9B570,0.010338636239765917,0.007379
zkevm,0xC339B8EA29FEA68C33F277982070cF78d8fD2439,44.326173518582756117,31.638426
zkevm,0xB7A6a16A7f8A9A27847a5d5E68D4e4ab99d48eb4,1.357639368949072223,0.969034
zkevm,0x92b52e6441A9e2E03d080E951249d93dF222f855,0.473164280927449048,0.337727
zkevm,0x7282aB49b58C7c493F49F2d5D1a723BdEd47C420,0.013016373395575797,0.00929
zkevm,0xfcbB3474737F05eCa92F4a8C4cdc09b2a34Ce99d,2.286905905192880552,1.632311
zkevm,0x47D228fb786BB14117625147f1055638F46b6893,7.048858107642763833,5.031221
zkevm,0x93A9e1206c87b14959db646F77276c62822c4a57,17.518346284241594392,12.503964
zkevm,0xF4c85115A85566F16Db5f93f148CF4De547eBf8c,129.903417987860819949,92.720383
zkevm,0x993826a6F2e3d33e3b87E8FA7B5668a7d82368e5,1.332265022396326981,0.950922
zkevm,0x7eaEc254f78613d9d57e1FdB8d9964EA36E7523d,0.138213025394965994,0.098651
zkevm,0x3d9b5E4c014afCc162688B1848276a6171E29136,1.400093941960875292,0.999336
zkevm,0x66CE4061e97e64613f0e1bCEAd42D2deDCC16474,16.587436251384979619,11.839514
zkevm,0x90e9Ecc016A6971Cd28ceE85C53e72517A451a38,21.291084745707055669,85.866902
zkevm,0xC7d15f80A49F396e9D5B0c07DB9D727deEaE52fc,27.374251815909072072,110.400302
zkevm,0x3fD391AC74F0569F73BacD1a798aF04434bE2dC0,0.406309186351048013,1.638644
zkevm,0xbC8744370bCb6D5AbF5dE8B4086ecfBB4C5629C3,0.030447791514795371,0.122795
zkevm,0xbC8744370bCb6D5AbF5dE8B4086ecfBB4C5629C3,0.002537315959566281,0.010232
zkevm,0x5Ead838728b05C62FffE65C894292688155cf7A3,0.404897669337744015,1.632951
zkevm,0x70bf12D17A84C6AdCB3b80a22613c497fd88526f,1.623854418957801471,6.549001
zkevm,0x0671D77376069262cc075746eAF8Bfe82B008C1C,3.321710492512010671,13.396451
zkevm,0xcF5EBE07b64BB6B7ff66ba390B0A2c6Eb2DeDAcf,0.00000895795902775,0.000036
zkevm,0x057Ab78cA022689c6A4937fA8fc43665346BDB1C,0.639854212680428636,2.58053
zkevm,0x057Ab78cA022689c6A4937fA8fc43665346BDB1C,0.000000000000000009,0.0
zkevm,0xCae9E579198f481C84E887d62ce09DB71B399AfB,0.404979823298138586,1.633282
zkevm,0xb51A5a03B1C334263C7a611aC77536a3E745Dd0D,0.404979823298138586,1.633282
zkevm,0xACB821D963A1020FAa5b3Fe25b13035439D87eB6,0.404979823301208837,1.633282
zkevm,0xb300AA30dD33e1Ae849Cb69FA23D6Ddaf90a69BC,0.504348446950186739,2.034036
zkevm,0xb43d843538635AEf1b49114BB72AE083ab63BE30,0.829045666471425271,3.343539
zkevm,0x9a74eC99Bd88ECA680485dA7F32FCa05Af375dcF,0.219785121200325367,0.886392
zkevm,0x46331769A8a01947E07C310704893076a3409d36,3.854250793386799738,15.544185
zkevm,0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a,3.21175227085462911,12.95299
zkevm,0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a,0.00000000000000016,0.0
zkevm,0xA2A8FF2AC4f5045aF0cdAB6F8A37Bc0072b13Fa5,0.003252008764835449,0.013115
zkevm,0x9DF087ADa77aF80F553DC0d2FB43C18dC5a6B444,0.06423504529588063,0.259059
zkevm,0xeAE326EabC4bA98c196c9a8efEc46278f2818332,0.003932345568894936,0.015859
zkevm,0x13Ae56e4353b0103Cf90B0925B0fC88014c13380,0.001653923503060131,0.00667
zkevm,0x13Ae56e4353b0103Cf90B0925B0fC88014c13380,0.000413480875765032,0.001667
zkevm,0x13Ae56e4353b0103Cf90B0925B0fC88014c13380,1.0,4.032998
zkevm,0xB1658Bd148F54c1E59d85F7FDA511b558533b0Ca,0.0009926989991392,0.004003
zkevm,0xc0e2303C29e566a7B9B15c2c98650AB4A25423de,2.304360903264762491,9.293482
zkevm,0x2FA5fCC93Ac9B373EF0065708330f7Cac493fEa7,0.397075627837246592,1.601405
zkevm,0x73CE41f6c09B306202816dea3b7873d902Ac240a,0.796574808564038705,3.212584
zkevm,0xAAF8fAAd987F9e35be9b4CCF868faa89E68a0186,0.660556681060308483,2.664023
zkevm,0x95045076fC93A14a4E9B576599479cb4f58A1B11,4.621745297743689029,18.639489
zkevm,0x1D8b0e145b7FF85c6cc267575a4E5480F47eeA1b,0.460414195900481382,1.856849
zkevm,0x29A6EA5a48bEC21C1C1110eea71a76fe520Fe525,0.004499630465556179,0.018147
zkevm,0x60DaCb23C38487CEeee22BA9002068E960BD1D8C,0.658657975685056201,2.656366
zkevm,0x34F9C0B11e67d72AD65C41Ff90A6989846f28c22,0.066716642477959137,0.269068
zkevm,0x34F9C0B11e67d72AD65C41Ff90A6989846f28c22,0.033358321238979576,0.134534
zkevm,0xDE3621B8Ecd32273eB12F8b5bd1d5D7Ea04B91b6,0.394945397575756585,1.592813
zkevm,0xA3268eDfd84415472D9c30eCdEBa487f865Ee063,6.671666246359348642,26.906816
zkevm,0x55aa53FBBA31881e88D4beF54ab3A834BC85A3dC,0.397074385036528754,1.6014
zkevm,0x348032A573a17e2A68f1bc38f81534ef446Ca74a,5.961969083861320406,24.044609
zkevm,0x320474Ac14EE1FD4De19293D134F19Cc0f0B1F89,0.835350813291407146,3.368968
zkevm,0xcaE7D0dADafC547fD7B343D401afC0527478f76A,0.394739519127032287,1.591983
zkevm,0xcF8373446363216f0daC6ace39cd3dB12cF8689b,0.49342452302683219,1.98998
zkevm,0x1BFA63aF45F4F56A0E2ef032429771D398C6b71C,0.39541258850131078,1.594698
zkevm,0x2a03278590cd1962De28F9AbC855CF3774fe3eb6,0.481105834190073689,1.940298
zkevm,0xbe849fE87554b149604AC670f48BB69B174B753B,1.97514407539017478,7.965752
zkevm,0xea5a5Bd9DCC9Af8BB4515e25B28886C35daD3334,2.765046629535379719,11.151427
zkevm,0xEADAF4c1825092EA6A03c24dD37687c9a75da757,1.433847528358905563,5.782704
zkevm,0x13b3fF6f1d996eAf36022eA2a92669e1371E46d7,0.668394868230764197,2.695635
zkevm,0x473A17e00cEbeda446D43b1136e8Ee9D122ac249,19.849829686344015007,80.054323
zkevm,0xB439B3a24442A5E6C84036D3f3f9a65A6C75576f,0.236597033125213261,0.954195
zkevm,0x64f8e38e19c1B6992969Dcd5769c149951018Af1,1.970693925596534759,7.947804
zkevm,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,3.796947371807268247,15.313081
zkevm,0xe05E6280E61F67D70AfB2E3eD530AeeEbe0E22fC,0.845819148435304467,3.411186
zkevm,0x14023313939745cc8EDD871c1c1Fd78Ac42047A4,0.033598963394272609,0.135504
zkevm,0x9155EdC011c8345CB63A1fE2808C3B7177Fc458B,5.375410784573503474,21.67902
zkevm,0x28831F39bB35EDC44ee1c175b44308CD3bef57ee,9.461127800318701375,38.156709
zkevm,0xc9c8aA8911e8a0C79Bb09F1C53A198890dbac330,0.033596317269291076,0.135493
zkevm,0x89f379d4a42EC0adFc49310e2124E01ab4dec5d2,4.856907725910859064,19.587899
zkevm,0xeA5cdBb33b1512AbBd71cbA54B19C16CeBA23ec8,0.039311485297072651,0.158543
zkevm,0xd61Ae6D68C347ea88b6D61758392717efBBe51CD,0.059061097340178594,0.238193
zkevm,0xAc0787f438a2d2183f1ee6995cAB43FD8E673621,0.039295099540000003,0.158477
zkevm,0x72e79e5B02e72E506D20F94F5696B4Ab7Dec1f3A,5.400266355910153987,21.779263
zkevm,0x60b1708e496f33EFb9198Fe5219656f31665d16c,0.039294354412299947,0.158474
zkevm,0xFAC219Be81D0236e4167163111298934B53a6D95,1.915095362540687907,7.723575
zkevm,0x2C2Dcad5C17b73DE59aaE25218F5ba37eAe3a2a2,0.336170103642779161,1.355773
zkevm,0xf85d965e9Fd4607B000110253214f49231f0031a,0.006,0.024197
zkevm,0xCF2177F7292193BE84d3C993696f2a2845554Af6,0.047153274945792585,0.190169
zkevm,0x8289A9B89bd778A7d199626860e2bee4326a83b4,0.019647177206596252,0.079237
zkevm,0x29DAD0663dDD1B01bFc99D6AEBA297730158994b,0.003377419927264358,0.013621
zkevm,0xA7080c1153687451691CFE296668E6D4545d5a87,0.00506613047298463,0.020431
zkevm,0x32fCB3b98F5C19218C622AaD0d7146D4290A41fe,0.05066130472984634,0.204316
zkevm,0x275006E1Cf415F8AeDBe0b030Ee12ca0170040F2,0.047026404798869999,0.189657
zkevm,0xEA6887f2b7D9EaC0149B13F1A61019cBA4B8A512,0.0003,0.001209
zkevm,0xE336E86f5672062a6aD282670fc0F48B5D9ef06f,0.196199565516396167,0.791272
zkevm,0x463fDB63a7239BACd2581A0dbD9FC94075f2B9E5,15.70203650901163428,63.326281
zkevm,0xAaf2196e7dc69a388517aB1bb3DDeBB704Ab856b,1.938842408103438253,7.819347
zkevm,0x87C4C5994E94E0317Ce7A4c2ea25a66Bfa1979DC,1.941930251635638178,7.8318
zkevm,0x7AB33AD5f25dB07d1Da7a8Df55A71036F07dA22E,0.978687196397334591,3.947043
zkevm,0x55078d42c77873910228B3D2F83cED132606dEf8,0.067766042522540329,0.2733
zkevm,0x311B19e3D00Fd1be6c4C01663CdDE054237Bf54d,0.038790619988703305,0.156442
zkevm,0x674Cb80D38618d578cFbC2c7f4D5381E60E02e80,0.775825922746108287,3.128904
zkevm,0x391ce4c25c372EB39209CBb2B068bB744ED10E0b,0.027151885588620891,0.109503
zkevm,0xe6488DCe7ac6d2D7765600c7c4786b9e017A2a45,0.44955014181897901,1.813034
zkevm,0x06DdeE69a89e609B91fEf3cD9A670b0E01161882,0.387810114862803479,1.564037
zkevm,0xAEe59c29DF715a69B7F114e5B513b1369FbAceeA,0.019393702793728622,0.078214
zkevm,0x3100b532661a1d2C13769011AC45b7245D224431,0.020824300246667342,0.083984
zkevm,0x2C2Fa8A0B0Aa01169D1F7e2Dc70829572C263d58,1.937967538453409189,7.815819
zkevm,0xf0f74277C46eBec6B6C9678C9B3b8637B893918D,0.387861497141803674,1.564244
zkevm,0x2957C2968ebcB91f5683768a9bdC468d08C2a2C2,0.01,0.040329
zkevm,0xE408D65d495c567aB246E7c90F11d15d96c1738D,0.78295319013713989,3.157648
zkevm,0x1F1e4e3B02268d87d3b6f9043f3B4D96aB244e34,0.068649084471601603,0.276861
zkevm,0x7e4c51597dbA086FD1A07751Db43836a3Acd20bf,1.942802418560564792,7.835318
zkevm,0x64F8eF34aC5Dc26410f2A1A0e2b4641189040231,0.194616645459093679,0.784888
zkevm,0x26d82ECacE3eA30A8F61CEc406aD8b8df5c7DE2d,0.050000000000000003,0.201649
zkevm,0x6542f4E37fa4269c2DB6AD9Bd3d51110fFb9e362,0.776516565079543364,3.131689
zkevm,0xC5eCad006F9F621A63b1Fe8A44103b3A11e21Fc6,0.067784493566491938,0.273374
zkevm,0x81D6163cA773E3f424B110fD714F694FB0C67064,0.039108937516971976,0.157726
zkevm,0x6642A026d74797fE1E35f8323d6d21352Ad5D9e9,0.169455035915673402,0.683411
zkevm,0xA03d81C3E58FD0Ed973F7b2F73f0E26bDfD0F143,0.508416684228711968,2.050443
zkevm,0x2c598E86e9049e1B550f07e4875e7340897fe861,0.391559069103299328,1.579156
zkevm,0x19D7A7086E3a96E0aa783E59594eFf743eb12aCf,0.019348380076497508,0.078031
zkevm,0x293f6822ae1558b306c3225CcB1423CaFC1b5e1C,0.773723178377799128,3.120424
zkevm,0xD078073F50edc5b59b8C28837C0f33bB21a6Ee8B,0.690828364434852848,2.786109
zkevm,0xBF1dB0a198976a0F5E257017E7fbe1F80641e41B,0.106977371285268893,0.431439
zkevm,0x41ab26644b49a0B2c317019bfA6D0C04C04960d8,9.768899276180817481,39.397951
zkevm,0x015015e120eb51a4F0b9Dd4C3887b92da5f92460,0.388914690048273726,1.568492
zkevm,0x79926C541D1f28f9a0ABc9C84592E31743Cd1997,0.308848400341648887,1.245584
zkevm,0xb79B5ac3E833DdD9920642EB7660ceb240350C07,0.038606112112127972,0.155698
zkevm,0x5aa5c20819DDE5eE448A1D565cbC9DE7433A3CBa,0.38605143777904108,1.556944
zkevm,0x4305ee45178aAA26d2bD08208ea9d939408A6172,0.689999999999999947,2.782768
zkevm,0xC0b6c51621cf91ff0A8978A4eA402E98e944839B,0.017264613328678277,0.069628
zkevm,0xc4F91CDd498A30f8ed1dEa3883Cba314a7A2a022,7.706508872460625442,31.080334
zkevm,0xaD5B7F1B8D78EC79787ed11A8A4384A86b39a46F,1.924680025185904313,7.76223
zkevm,0x3090A8da23358422A98A0cC2DDEDa51ebdeB27d0,0.011049840765304528,0.044563
zkevm,0x044Cd2A27D8c048326876C32102A0Ab0e79DBCf9,0.36540707510267556,1.473686
zkevm,0xfac4187F21c747fAbEeaE6692C3326123D74b18f,0.773710318214578585,3.120372
zkevm,0x3CD507e1BaF426Ee2698Acf6e7c66B9bF50e4ab1,0.913261385983447167,3.683181
zkevm,0x9d927B02198031f73836C5dfB0A9d89C4809514C,0.036191674138889955,0.14596
zkevm,0xb70b00cC8D5c1430F6c5123e73c7107f88635aDb,9.053834663900156343,36.514097
zkevm,0x8EA6B66e0Cc397E645e44378Dc6595C73326fcF5,0.000009450250698339,0.000038
zkevm,0x107Ec1Cc55d76fF7354b5520c90da4Eb6d9E20b3,0.425013508953714647,1.714078
zkevm,0x413F923e1EEaB5815d0C6FD41DDAC1E906C246D8,0.550463268567318753,2.220017
zkevm,0xEf2761c73F3384E5C3B86E4709a8c4E6d55D4Dd7,0.733982126845094118,2.960148
zkevm,0xAb69583543ABe51a6433d5305d14B9409555d21A,0.734030392659698911,2.960343
zkevm,0xB4575Bfd6536309ae2A9575e59Ec58FB9251BD7c,4.154068646247943697,16.75335
zkevm,0xc16b6617F39e96a6D284a878907Ceb8B1ae1e7a4,2.21119602314988084,8.917749
zkevm,0x00bbCbdB5466a6FC2BF6c212a3278dCe06575E1b,14.199576346681091351,57.266863
zkevm,0x77a426b64C7D97a8dcB968a7924D019F6BFbA6DF,0.000005513354225235,0.000022
zkevm,0x794Dfd7110942C648506A38551140c1D438E039b,0.005333595350448027,0.02151
zkevm,0xD0a42a78296A31866B8080B3c101F28898106Dbd,7.237894356796583216,29.190413
zkevm,0x7A8370B9850CCe366E8E68670923C3Db39F9C905,0.009074934534622273,0.036599
zkevm,0x8D59b9Fc743cB2d80b47AD8Bc0571432B45c68d2,0.401876781637853492,1.620768
zkevm,0x0D2349e291A9e0Bb755bFFA4097E6D378A72330B,0.018098488089811701,0.072991
zkevm,0x4AA86a5f0890De564b612d45670B8d78a8434191,0.180985129268840306,0.729912
zkevm,0x7ce5A930b52eB64b6D9dB554061218EA7602313f,0.003633909622865506,0.014655
zkevm,0x173F422038A65969bF7D833E6901E669dd48e42F,0.787264550143352282,3.175036
zkevm,0x8439a3B6ed9cF3771Ba4b91C2812316a209ec194,0.200000000000000011,0.806599
zkevm,0xA33608c15D3B6B17C0de81F446c9e9Cfd94e1cA0,0.181445747736109192,0.73177
zkevm,0x5099abfF70Bf5611B2B0eC2610D381F558B32419,0.180987097399821051,0.72992
zkevm,0xf3cC66f9AEd8F2B5434376be3c550D13D73FCb19,0.185501570680826011,0.748127
zkevm,0xA848dC8c301485e39ec995024E2a579525Fd1381,0.362047454905873645,1.460136
zkevm,0xACb3dB5760C1a4d541C7471A313A8e8a9fe68a90,0.487234928577829685,1.965017
zkevm,0x2479270315a74c353580cEc39250A34E43F1Bb25,0.050860632705289517,0.20512
zkevm,0x86e6b55bB954e1cfAb567f9582E0fa580bb0290d,0.016459697157114418,0.066381
